id,x,y,class,text,Rock,Metal,Pop,Disco,HipHop,Classical,Jazz,Blues,Reggae,Country
184,-34.385857,-33.21023,Metal,"Pop rock track with vocals, drums and guitar riff that is gives a negetive vibe.",0,1,0,0,0,0,0,0,0,0
185,-53.59044,-8.10961,Country,"Alternative rock track with screaming male vocals, electric guitar riff, bass and drum beats that adds a rock vibe to it.",0,0,0,0,0,0,0,0,0,1
186,27.470348,-11.46189,Reggae,"Provoking Hip-hop track with smooth male rapping over bass, synth and trap music.  The lyrics seem to be sentimental.",0,0,0,0,0,0,0,0,1,0
187,-38.686035,-23.777933,Metal,"Grungy electric guitars, bass, and percussion are used in this pop-rock song. Song has echoes of Avril Lavigne songs from the early 2000s.",0,1,0,0,0,0,0,0,0,0
188,-50.43699,4.0522346,Rock,"Alternative energetic mood relaxing music with male vocal,distorted guitar and bass.",1,0,0,0,0,0,0,0,0,0
189,38.651203,8.218147,Reggae,"A Pop song with vocals, synth and beats that is best for relaxing.",0,0,0,0,0,0,0,0,1,0
190,-9.970118,-18.19507,Pop,"Contemporary pop track with electronica elements including synth bass, synth drums and bass. The husky male vocals are accompanied by a telephonic voice effect.",0,0,1,0,0,0,0,0,0,0
191,-19.126812,-12.62824,Pop,"Ambient contemporary pop song with a echoing, husky female lead vocal over swinging electric guitars and atmospheric synth sound effects.",0,0,1,0,0,0,0,0,0,0
192,-3.5680156,30.5612,Pop,"Pop music with female lead vocals, Rnb type synth, groovy bass with beat. Ideal for chilling.",0,0,1,0,0,0,0,0,0,0
193,60.822506,6.292476,Reggae,"A lighthearted hip-hop track showcasing a male rapper , complimented by ambient synthesizers.",0,0,0,0,0,0,0,0,1,0
194,-22.702805,-0.9250119,Country,"Jivey Latin pop song with a prominent grand piano section nicely complimented by hand clapped rhythm, drums and bass. The baritone female vocals evoke a sensuous feeling.",0,0,0,0,0,0,0,0,0,1
195,34.277786,-16.916971,Reggae,Melodious hip-hop song with autotuned female vocals along with chorus rapping over EDM beats.,0,0,0,0,0,0,0,0,1,0
196,-25.761353,26.640388,HipHop,A very soothing and melodious track with a saxophone solo.,0,0,0,0,1,0,0,0,0,0
197,46.89938,-19.707165,Reggae,Techno layers of synth lines to this hip-hop track with trap beats and a soaring male rapper. Ideal for rap battles.,0,0,0,0,0,0,0,0,1,0
198,-49.47521,-17.999514,Rock,"Progressive rock with balanced guitar, drums, and male vocals but is all muffled and stiff.",1,0,0,0,0,0,0,0,0,0
199,25.787083,24.568153,Reggae,"Off-beat and flat rap song in a foreign language, with a reverbed bass line, an accordion, a male rapper, and backing rap.",0,0,0,0,0,0,0,0,1,0
200,48.427597,-16.183464,HipHop,Hip-hop track with electronic beats and rapping male vocals uses a street-style vibe.,0,0,0,0,1,0,0,0,0,0
201,-41.685074,14.253399,Jazz,"An alternative track featuring a melancholic male voice, electric guitar, floating synth section and bass. Great to get a positive vibe.",0,0,0,0,0,0,1,0,0,0
202,-21.954063,-9.136568,Pop,Bluesy contemporary pop song featuring an effortless female vocalist over an electric guitar layer.,0,0,1,0,0,0,0,0,0,0
203,50.613426,20.612164,HipHop,Hip-hop track with a male rap vocal over a pounding bass line and synth layers.,0,0,0,0,1,0,0,0,0,0
204,25.564949,16.413372,Reggae,"Latin feel merry dance music with percussion, drum beat and vocals.",0,0,0,0,0,0,0,0,1,0
205,-60.637207,-9.013587,Rock,"Hard rock song with heavy drums and guitar elements and powerful vocals, great for headbanging.",1,0,0,0,0,0,0,0,0,0
206,10.823477,43.726635,Reggae,"Groovy pop track with male vocals and rap, filled in with synth layers and trap beats. Great for travel music.",0,0,0,0,0,0,0,0,1,0
207,-50.946823,-5.541529,Rock,"Depressing isolating punk rock music with vocal, guitar, drum and bass.",1,0,0,0,0,0,0,0,0,0
208,27.33645,-14.036482,Reggae,"Slow-paced hip-hop track with synth, electronic beats. Great for hanging out.",0,0,0,0,0,0,0,0,1,0
209,-47.983326,-3.9406717,Country,"Alternative rock music with energetic male vocal, guitar , drum  and bass.",0,0,0,0,0,0,0,0,0,1
210,1.0717385,19.76186,Disco,"High-tempo pop rock track with strong synth layers, playing in a loop. Ideal for a summer party at the beach.",0,0,0,1,0,0,0,0,0,0
211,-31.038649,-20.88429,Pop,Rock track featuring a synth organ layer and other synthesized sounds with a melancholic female vocal humming.,0,0,1,0,0,0,0,0,0,0
212,57.262325,-17.681034,Reggae,Rapid clap and snare drum beats that amplifies this hip-hop track with some high note synth layer and bass line.,0,0,0,0,0,0,0,0,1,0
213,-68.73837,-0.89009297,Rock,Mellow soft rock piece with a blend of high hats and drum beats and rolling guitar riffs.,1,0,0,0,0,0,0,0,0,0
214,-3.9260695,12.779265,Pop,Rich and dynamic EDM track with a echoing female vocalist and synth beats. Great for rave parties.,0,0,1,0,0,0,0,0,0,0
215,-47.132175,8.812128,Rock,Soft instrumental played on a clean electric guitar that has a soothing melancholic effect.,1,0,0,0,0,0,0,0,0,0
216,-4.2972503,7.5592165,Pop,"Grandiose pop track by a female artist that was popular in the early 2000s, with synth trap beats and a punchy bass line.",0,0,1,0,0,0,0,0,0,0
217,43.987858,8.681415,HipHop,"Chill vibing hip-hop music with electro drum beats, synth and rapping male vocal.",0,0,0,0,1,0,0,0,0,0
218,-0.2457446,-32.810356,Pop,Dance-pop with female vocals and synth layers that sets up the vibe perfectly for a nightclub.,0,0,1,0,0,0,0,0,0,0
219,36.508144,16.3632,Reggae,D n B music with happy vibe rap male vocal and electro beat.,0,0,0,0,0,0,0,0,1,0
220,-3.2013686,6.545507,Pop,"A Dance-Pop song with female vocals, synth and drums that is best for parties.",0,0,1,0,0,0,0,0,0,0
221,-52.295723,7.3351135,Rock,"Punk rock with rocking male vocal, heavy distortion, electric guitar, drum rolls and bass. Best for live concerts.",1,0,0,0,0,0,0,0,0,0
222,39.676834,-24.320215,Pop,Hip-hop music with impactful and speedy rapping over trap music and a synthesized soundtrack.,0,0,1,0,0,0,0,0,0,0
223,-43.491432,3.2182336,Pop,Soft rock with a hint of folk in the mix by male vocalists singing in the background that rises up to get to the chorus. With mellow guitar riff and drums.,0,0,1,0,0,0,0,0,0,0
224,49.069717,-17.927052,HipHop,Deep bass vocal rap with just synth layers and drum beats. Giving a feeling of doing something rebellious.,0,0,0,0,1,0,0,0,0,0
225,-5.89788,-29.28407,Pop,"Nu metal, Alternative rock music that has vocals, synth, drums and bass. The song is Powerless by Linkin Park that conveys a sense of nostalgia.",0,0,1,0,0,0,0,0,0,0
226,-27.258451,-28.669027,Pop,Vivacious contemporary pop song featuring a vibrant drum-bass-guitar backing track and zesty female vocals.,0,0,1,0,0,0,0,0,0,0
227,34.55002,14.6737385,Reggae,"Hip hop rap song, with high electric bass beats, synth lines and male rapping. Evokes a free-style rap arena vibe.",0,0,0,0,0,0,0,0,1,0
228,-4.460842,-8.534234,Pop,"Pop track with female vocals, guitar, bass and synth. Feels like a chilling song.",0,0,1,0,0,0,0,0,0,0
229,-2.0658565,-13.8791895,Reggae,"Reggae pop music with merry feeling, chunk guitar lick, bass and bass.",0,0,0,0,0,0,0,0,1,0
230,50.18784,21.574406,HipHop,"Electronic music with rap male vocals accompanied by techno beats, bass, and synth. The track has great enthusiasm and energy.",0,0,0,0,1,0,0,0,0,0
231,64.55673,19.603596,Pop,An eerie rap song that sounds almost like a chant in an exotic language over a spooky piano line along with synth string layers.,0,0,1,0,0,0,0,0,0,0
232,53.33265,14.997061,HipHop,"Hip-hop single with a male MC rapping over electronic trap beats, synth lines, and intense bass locking. Perfect for unwinding.",0,0,0,0,1,0,0,0,0,0
233,-27.824474,-15.308198,Pop,Very lyrical soothing singer songwriter music followed by enigmatic male vocal and guitar.,0,0,1,0,0,0,0,0,0,0
234,36.30876,-1.8235649,HipHop,Hip-hop rap with male vocal layers and drop-down bass and beats. The track is slow paced yet sounds a bit angry.,0,0,0,0,1,0,0,0,0,0
235,-17.751375,-16.612782,Pop,Reprised version of Titanium by Sia sung over a melancholic piano line.,0,0,1,0,0,0,0,0,0,0
236,35.536167,32.252773,Reggae,"Hip-hop track featuring powerful electronic bass, percussion, and synthesiser lines, and a male vocal. Great for a street dance battles.",0,0,0,0,0,0,0,0,1,0
237,3.6413455,12.685348,Pop,Rave party EDM pop music with energetic male and female vocal which is accompanied by synth lead and drum sound.,0,0,1,0,0,0,0,0,0,0
238,-8.84923,9.100025,Rock,"Groovy pop track with deep jazz bass line, some drum pads and guitar riff by a female artist",1,0,0,0,0,0,0,0,0,0
239,-3.477654,3.1256194,Pop,Peppy electro pop song with lively female vocals over layers of synth pads and electronic beats. Instantly makes one want to dance along.,0,0,1,0,0,0,0,0,0,0
240,23.098343,20.094988,Reggae,Hip hop music for easy listening and is accompanied by rap vocals and catchy drum beat.,0,0,0,0,0,0,0,0,1,0
241,-5.0627947,43.242435,Reggae,"Classical Spanish folk piece of music by a male artist with accordion, simple bass and drum rolls.",0,0,0,0,0,0,0,0,1,0
242,-29.816372,-5.1195397,Country,"A moody and lyrical alternative rock song by a female artist with guitar grunge, drums and bass line.",0,0,0,0,0,0,0,0,0,1
243,-36.781796,-17.44489,Country,"Having a middle eastern vibe with the synthesized accordion and drums, and traditional bass line.",0,0,0,0,0,0,0,0,0,1
244,-10.000054,-7.937218,Country,Soulful lyrical indie music with enigmatic male vocal and synth .,0,0,0,0,0,0,0,0,0,1
245,-74.69146,-15.362189,Metal,Metal track with power drums and distorted guitar riffs. Great for headbanging.,0,1,0,0,0,0,0,0,0,0
246,-61.753773,-10.730494,Rock,"Hard rock high-energy music with scratched male vocal, distorted guitar, bass and drum rolls. The track is great for headbanging.",1,0,0,0,0,0,0,0,0,0
247,-0.8619887,-26.739916,Pop,"EDM track with a synth pad layer, bass drops and beats. Great track for Rave parties.",0,0,1,0,0,0,0,0,0,0
248,55.690678,23.908684,Pop,"Hip-hop track with male rap vocals, synth, and a dope bass line. Cool track for vibing with friends in the hood.",0,0,1,0,0,0,0,0,0,0
249,-66.783905,-16.180782,Rock,"Hard rock music with a rage. Music comprised of growling metal vocal, distorted guitar, drum and bass.",1,0,0,0,0,0,0,0,0,0
250,18.749529,-16.216381,Pop,Contemporary pop song remixed with electronic house music with modulated vocals and trap beats. The filling pad layers creates an ambience of trance.,0,0,1,0,0,0,0,0,0,0
251,-8.831664,4.5959644,Country,"Electro-pop track by an energetic female vocalist and guitar shreds, synth layers and a deep bass line.",0,0,0,0,0,0,0,0,0,1
252,50.570656,19.494015,HipHop,Rap song in the style of hip-hop with a powerful electronic beat and a male vocal. Excellent for contemporary locking and popping.,0,0,0,0,1,0,0,0,0,0
253,-5.090776,-25.243738,Pop,Trippy house music with atmospheric female vocals and synth. The trap beat creates a trance mood.,0,0,1,0,0,0,0,0,0,0
254,41.69592,13.959061,HipHop,"Underground hip hop battle music with powerful male rap vocal, synth and drums.",0,0,0,0,1,0,0,0,0,0
255,28.83977,-0.8809276,Disco,"Hip-hop track with male vocals, synth pads, and bass line. Great for rebellious rap battles.",0,0,0,1,0,0,0,0,0,0
256,11.938048,44.859097,Reggae,"Cool R n B music with fresh sounding nylon string guitar, drum beats, bass and rap male vocal.",0,0,0,0,0,0,0,0,1,0
257,49.46414,-13.590186,HipHop,Radical rap from this hip-hop track with synth background and multiple electronic sound effects and drum line.,0,0,0,0,1,0,0,0,0,0
258,61.885796,9.23043,Pop,"Sweet sounding R n B music with synth lead, rap male vocal.",0,0,1,0,0,0,0,0,0,0
259,-6.136792,-3.774519,Pop,"A mid-tempo pop song with a romantic vibe by the male artist, some drums and synth guitar lines.",0,0,1,0,0,0,0,0,0,0
260,47.216743,21.179667,HipHop,"Alternative rap track in a foreign language with male vocals in chorus and solo, accompanied by various synth layers and electronic beats. Sets the mood for hardcore partying.",0,0,0,0,1,0,0,0,0,0
261,-8.35797,-8.384642,Pop,"Korean pop song, with a group of vocals. fully muffled and unclear, sounds like someone is playing this song and recording it.",0,0,1,0,0,0,0,0,0,0
262,-0.32861012,27.231419,Disco,An upbeat bass line and electro sounds are featured in this dance music along with autotuned male vocals. ,0,0,0,1,0,0,0,0,0,0
263,-52.39584,7.1528487,Rock,"Slow alternative rock in a foreign language by a male vocalist with a whole band set-up of drums, guitar grunge and bass.",1,0,0,0,0,0,0,0,0,0
264,-2.1548605,32.59291,Reggae,Soulful male vocals with synth and groovy drums. Creating a romantic mood.,0,0,0,0,0,0,0,0,1,0
265,13.434058,33.80532,HipHop,Hip-hop track with rap male vocals and synth bass. Best for street acts.,0,0,0,0,1,0,0,0,0,0
266,53.672028,6.4116054,Pop,Soothing rap track with piano and bell layers over deep hip-hop beats. The song features processed female vocals and a husky male rapper.,0,0,1,0,0,0,0,0,0,0
267,32.678318,7.105264,Reggae,Dynamic hip-hop track with electric guitar and snare drums lead by synth pads and male vocals.,0,0,0,0,0,0,0,0,1,0
268,-21.274397,-23.64239,Pop,Soft soulful music with female and male lead vocal. Ideal music for sleeping.,0,0,1,0,0,0,0,0,0,0
269,32.721645,26.498169,Reggae,Aggressive afro-style rap song with rapid lyrics and a chorus of raging male rappers over dark trap beats. The song has a dancehall vibe to it.,0,0,0,0,0,0,0,0,1,0
270,-40.75592,7.5305796,Country,"Catchy rock n roll tune with with charming male vocal, guitar lead, drums and bass.",0,0,0,0,0,0,0,0,0,1
271,-23.86826,-11.189009,Pop,Soulful acoustic guitar opening that is followed by mellow female vocals. Feels like a live performance.,0,0,1,0,0,0,0,0,0,0
272,-57.32715,-16.719097,Rock,A foreign hard psychedelic rock track with echoing background vocals and a lead male vocals with strong guitar grunge riff and hard drums.,1,0,0,0,0,0,0,0,0,0
273,51.547855,17.448853,Pop,Industrious rap track with repetitive lyrics and super fast rapping over trap beats and a horn layer.,0,0,1,0,0,0,0,0,0,0
274,52.75514,15.409303,HipHop,"Hip-hop music accompanied by rap male vocals, synth, bass and drums making it a freestyle dance song.",0,0,0,0,1,0,0,0,0,0
275,-31.792665,-31.634342,Country,"Pop leaned rock track featuring male vocal, a chorus section, backing electric guitar, bass and synth layers. Ideal for a festive mood.",0,0,0,0,0,0,0,0,0,1
276,-26.706993,-11.393562,Country,"A classical Arabian instrumental with female fillers, guitar plucking and classical wind instrument. Giving a vibe that is similar to an opening of an Egyptian movie.",0,0,0,0,0,0,0,0,0,1
277,-56.046978,-6.028086,Rock,"A rock song with male vocals in a foreign language, crunchy electric guitar, bass and drums. The track feels aggressive.",1,0,0,0,0,0,0,0,0,0
278,9.6126175,12.007573,Disco,High-energy dubstep track with heart throbbing bass and turntable scratches among other synth layers.,0,0,0,1,0,0,0,0,0,0
279,37.554497,21.292747,HipHop,"Lively rap track with fun synth layers, pad beats and strong male vocal. Perfect for hip hop street dancing.",0,0,0,0,1,0,0,0,0,0
280,27.231428,-14.372225,HipHop,"Hip-hop with dark beats, male rap vocals, and synth. The song has a trance vibe.",0,0,0,0,1,0,0,0,0,0
281,50.19536,6.128202,Pop,Foreign hip-hop song with male vocals and a rapper. Some traps beats and electric guitar plucking.,0,0,1,0,0,0,0,0,0,0
282,-7.67827,-12.961486,Pop,Easy listening and ambient music with a sensual male foreign vocalist and sweet piano ballad.,0,0,1,0,0,0,0,0,0,0
283,6.7193294,2.2114918,Pop,High-spirited song with cartoon-like vocals over electronic music and special sound effects. Sounds like it could be a cartoon show soundtrack.,0,0,1,0,0,0,0,0,0,0
284,-63.015842,-17.346266,Rock,Metal track with extremely distorted guitar riffs and powerful drums which evokes high energy.,1,0,0,0,0,0,0,0,0,0
285,50.561634,4.413792,Reggae,"Pop track with male lead vocal, accompanied by synth layers and electric pad beats. Creates a sense of unity.",0,0,0,0,0,0,0,0,1,0
286,20.331175,-20.3848,Pop,"Techno sounding tech synth tone, drum beat and sub bass followed by male rap vocal. Great music for a Dj playlist.",0,0,1,0,0,0,0,0,0,0
287,-21.567513,-13.020117,Pop,Relaxing country music with soft acoustic guitar and soft drum snare followed by a male country singer.,0,0,1,0,0,0,0,0,0,0
288,18.147627,-30.291565,HipHop,A crowd cheering to an introduction of a song by a male artist in a live concert.,0,0,0,0,1,0,0,0,0,0
289,46.00305,14.775244,Pop,"A male rapper, backed by other rappers, creates a hip-hop track with numerous synth layers, a compilation of trap beats.",0,0,1,0,0,0,0,0,0,0
290,5.8928347,38.871334,Reggae,"Positive feeling happy feel drums and bass music with rap male vocals, synth layer, bass and electronic drum beat.",0,0,0,0,0,0,0,0,1,0
